framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,128,512,1,1,16,0.4695
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,64,16,1,1,131072,0.3205
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,2,256,1,1,2,0.1175
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,128,8,1,1,131072,0.2505
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,16,2,1,1,256,0.0871
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,128,1,1,131072,3.3843
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,64,2,1,1,128,0.0928
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,64,128,1,1,4,0.1688
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,16,1,1,256,0.0826
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,fp8_block,64,2,1,1,2048,0.1140
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,32,1024,1,1,8192,2.4187
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,64,32,1,1,8,0.1251
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,2,32,1,1,2048,0.1174
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,2,8,1,1,1024,0.0959
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,32,64,1,1,512,0.1347
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,512,1,1,2,0.1379
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,4,32,1,1,2048,0.0937
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,32,256,1,1,8192,0.7582
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,64,8,1,1,32768,0.1829
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,64,8,1,1,1024,0.1293
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,128,256,1,1,64,0.2407
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,4,4,1,1,32,0.0745
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,8,512,1,1,256,0.1399
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,fp8_block,16,128,1,1,32,0.1135
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,64,1,1,4,0.1273
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,64,16,1,1,32,0.1312
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,8,64,1,1,4,0.1052
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,64,256,1,1,16,0.2178
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,32,8,1,1,1024,0.1021
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,1,256,1,1,8,0.1136
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,2,1,1,1,2048,0.0730
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,128,16,1,1,512,0.1549
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,32,8,1,1,256,0.1012
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,4,8,1,1,128,0.0908
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,2,32,1,1,1024,0.0990
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,4,1,1,1,256,0.0847
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,32,4,1,1,512,0.0970
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,128,1024,1,1,1024,0.5941
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,8,1,1,16384,0.1199
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,bfloat16,8,128,1,1,65536,0.8419
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,2,256,1,1,8,0.1104
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,2,4,1,1,131072,0.1488
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,8,2,1,1,256,0.0888
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,8,1,1,4,0.0767
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,nvfp4,1,1024,1,1,32,0.1769
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,fp8_block,8,1024,1,1,64,0.2366
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,2,128,1,1,8192,0.3276
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,nvfp4,2,8,1,1,4,0.0917
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,fp8_block,16,256,1,1,131072,6.7611
VLLM,0.20.0,NVIDIA B300 SXM6 AC,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,fp8,fp8_block,64,1024,1,1,256,0.3666
