framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,256,3072,1536,8,256,1,32,power_law_1.01,0.144595205783844
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1536,3072,1536,8,256,1,8,power_law_1.2,0.5024127960205078
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2048,3072,1536,8,256,1,8,power_law_1.2,0.5914368152618408
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,6144,2560,8,160,1,4,power_law_1.2,5.934304046630859
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4096,4096,1024,10,512,8,1,power_law_1.01,1.8862527847290038
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,3072,3072,1536,8,256,1,8,power_law_1.2,0.8168767929077149
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4096,3072,1536,8,256,1,8,power_law_1.2,1.048684787750244
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,6144,4096,1024,10,512,8,1,power_law_1.01,2.4581504821777345
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,320,3072,1536,8,256,1,32,power_law_1.01,0.15285120010375977
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,6144,3072,1536,8,256,1,8,power_law_1.2,1.4252863883972169
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,384,3072,1536,8,256,1,32,power_law_1.01,0.16343679428100585
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,512,3072,1536,8,256,1,32,power_law_1.01,0.17990399599075318
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8192,4096,1024,10,512,8,1,power_law_1.01,3.0640447616577147
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,768,3072,1536,8,256,1,32,power_law_1.01,0.22505600452423097
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,3072,1536,8,256,1,8,power_law_1.2,1.84150390625
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1024,3072,1536,8,256,1,32,power_law_1.01,0.25651841163635253
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1536,3072,1536,8,256,1,32,power_law_1.01,0.3315135955810547
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1,6144,16384,2,8,1,1,balanced,0.17626132567723593
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2048,3072,1536,8,256,1,32,power_law_1.01,0.4203648090362549
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,3072,1536,8,256,1,8,power_law_1.2,2.6756223678588866
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,3072,3072,1536,8,256,1,32,power_law_1.01,0.5750656127929688
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,12288,4096,1024,10,512,8,1,power_law_1.01,4.2108417510986325
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4096,3072,1536,8,256,1,32,power_law_1.01,0.7171072006225586
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,6144,3072,1536,8,256,1,32,power_law_1.01,1.0331583976745606
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16384,3072,1536,8,256,1,8,power_law_1.2,3.5463935852050783
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1,6144,16384,2,8,4,1,power_law_1.01,0.10422400236129761
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,3072,1536,8,256,1,32,power_law_1.01,1.3557056427001952
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2,6144,16384,2,8,4,1,power_law_1.01,0.1512895941734314
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,4096,1536,8,128,1,8,power_law_1.2,2.301478385925293
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16384,4096,1024,10,512,8,1,power_law_1.01,5.3488319396972654
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4,6144,16384,2,8,4,1,power_law_1.01,0.24299519062042235
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8,6144,16384,2,8,4,1,power_law_1.01,0.35540480613708497
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16,6144,16384,2,8,4,1,power_law_1.01,0.4978752136230469
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,3072,1536,8,256,1,32,power_law_1.01,1.9523712158203126
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16384,3072,1536,8,256,1,32,power_law_1.01,2.49944953918457
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,256,1,2,balanced,0.03259733319282532
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,256,1,2,balanced,0.051872000098228455
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,256,1,2,balanced,0.07974933087825775
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,256,1,2,balanced,0.1336373289426168
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,256,1,2,balanced,0.24355200926462808
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,256,1,2,balanced,0.4570986827214559
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,256,1,2,balanced,0.4642346700032552
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,256,1,2,balanced,0.4670773347218831
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,256,1,2,balanced,0.4678026835123698
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,256,1,2,balanced,0.4684319893519084
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,256,1,2,balanced,0.4671786626180013
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,256,1,2,balanced,0.4680853287378947
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,256,1,2,balanced,0.46954667568206787
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,256,1,2,balanced,0.47362665335337323
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,256,1,2,balanced,0.4756213426589966
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,256,1,2,balanced,0.4779733419418335
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,256,1,2,balanced,0.4847573439280192
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,256,1,2,balanced,0.4987359841664632
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,256,1,2,balanced,0.5070826609929403
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,256,1,2,balanced,0.5322879950205485
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,256,1,2,balanced,0.5452586809794108
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2,6144,16384,2,8,1,1,balanced,0.2629599968592326
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,256,1,2,balanced,1.0045866966247559
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4,6144,16384,2,8,1,1,balanced,0.4423893292744954
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,256,1,2,balanced,0.6237759987513224
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,256,1,2,balanced,1.8542186419169109
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,256,1,2,balanced,1.0202133655548096
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1,6144,2048,8,256,2,1,power_law_1.2,0.06444159746170045
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,256,1,2,balanced,1.4425066312154133
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,256,1,2,balanced,1.873744010925293
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,32,6144,16384,2,8,4,1,power_law_1.01,0.6726208209991456
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,6144,2560,8,160,1,4,power_law_1.2,8.753504180908203
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8,6144,16384,2,8,1,1,balanced,0.4421226580937703
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16,6144,16384,2,8,1,1,balanced,0.44517334302266437
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2,6144,2048,8,256,2,1,power_law_1.2,0.08572160005569458
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4,6144,2048,8,256,2,1,power_law_1.2,0.12973439693450928
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8,6144,2048,8,256,2,1,power_law_1.2,0.2137216091156006
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1,7168,2048,8,384,1,8,balanced,0.04156800111134847
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,48,6144,16384,2,8,4,1,power_law_1.01,0.8436863899230957
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,64,6144,16384,2,8,4,1,power_law_1.01,0.8413760185241699
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,80,6144,16384,2,8,4,1,power_law_1.01,0.8431296348571777
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,96,6144,16384,2,8,4,1,power_law_1.01,0.840390396118164
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,128,6144,16384,2,8,4,1,power_law_1.01,0.862553596496582
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16384,6144,2560,8,160,1,4,power_law_1.2,11.331865692138672
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,160,6144,16384,2,8,4,1,power_law_1.01,0.8890175819396973
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,192,6144,16384,2,8,4,1,power_law_1.01,0.949068832397461
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,256,6144,16384,2,8,4,1,power_law_1.01,0.9953408241271973
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,320,6144,16384,2,8,4,1,power_law_1.01,1.2749631881713868
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,384,6144,16384,2,8,4,1,power_law_1.01,1.3332096099853517
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,32,6144,16384,2,8,1,1,balanced,0.4559573332468669
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,48,6144,16384,2,8,1,1,balanced,0.4615466594696045
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,2,7168,2048,8,384,1,8,balanced,0.05179200073083242
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,4,7168,2048,8,384,1,8,balanced,0.06814399858315785
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,8,7168,2048,8,384,1,8,balanced,0.09362133344014485
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,16,7168,2048,8,384,1,8,balanced,0.15306666493415833
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,32,7168,2048,8,384,1,8,balanced,0.27052799860636395
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,512,6144,16384,2,8,4,1,power_law_1.01,1.6073152542114257
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,768,6144,16384,2,8,4,1,power_law_1.01,2.039936065673828
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,64,6144,16384,2,8,1,1,balanced,0.46511467297871906
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1024,6144,16384,2,8,4,1,power_law_1.01,2.5976192474365236
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16,6144,2048,8,256,2,1,power_law_1.2,0.3114239931106567
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1,7168,2048,8,256,16,1,balanced,0.04775466521581014
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,1,4096,1536,8,128,1,8,balanced,0.03489066660404205
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,48,7168,2048,8,384,1,8,balanced,0.43331201871236164
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,64,7168,2048,8,384,1,8,balanced,0.4357440074284871
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1536,6144,16384,2,8,4,1,power_law_1.01,3.51343994140625
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2048,6144,16384,2,8,4,1,power_law_1.01,4.5296062469482425
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,2,4096,1536,8,128,1,8,balanced,0.03770666569471359
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,4,4096,1536,8,128,1,8,balanced,0.05392533540725708
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,8,4096,1536,8,128,1,8,balanced,0.0790719985961914
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,16,4096,1536,8,128,1,8,balanced,0.12476799885431926
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,32,4096,1536,8,128,1,8,balanced,0.12745066483815512
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2,7168,2048,8,256,16,1,balanced,0.057487999399503074
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4,7168,2048,8,256,16,1,balanced,0.06834666430950165
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8,7168,2048,8,256,16,1,balanced,0.08478933572769165
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,32,6144,2048,8,256,2,1,power_law_1.2,0.4137279987335205
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,48,6144,2048,8,256,2,1,power_law_1.2,0.5813183784484863
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,64,6144,2048,8,256,2,1,power_law_1.2,0.6188543796539306
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,3072,6144,16384,2,8,4,1,power_law_1.01,6.516607666015625
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,80,7168,2048,8,384,1,8,balanced,0.4182933171590169
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,96,7168,2048,8,384,1,8,balanced,0.42100266615549725
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,80,6144,16384,2,8,1,1,balanced,0.760047992070516
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,96,6144,16384,2,8,1,1,balanced,0.7650346755981445
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,128,6144,16384,2,8,1,1,balanced,0.7726666927337646
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,160,6144,16384,2,8,1,1,balanced,0.7851253350575765
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,192,6144,16384,2,8,1,1,balanced,0.7942346731821696
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,256,6144,16384,2,8,1,1,balanced,0.8195839722951254
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,320,6144,16384,2,8,1,1,balanced,1.2831786473592122
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,384,6144,16384,2,8,1,1,balanced,1.3018933137257893
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,512,6144,16384,2,8,1,1,balanced,1.33023468653361
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,768,6144,16384,2,8,1,1,balanced,1.8655200004577637
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1024,6144,16384,2,8,1,1,balanced,2.4979093869527182
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1536,6144,16384,2,8,1,1,balanced,3.566768010457357
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,48,4096,1536,8,128,1,8,balanced,0.14421332875887552
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,64,4096,1536,8,128,1,8,balanced,0.14358933766682944
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2048,6144,16384,2,8,1,1,balanced,4.702848116556804
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4096,6144,16384,2,8,4,1,power_law_1.01,8.496627044677734
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,3072,6144,16384,2,8,1,1,balanced,6.896949132283528
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4096,6144,16384,2,8,1,1,balanced,8.999589284261068
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16,7168,2048,8,256,16,1,balanced,0.12577066818873087
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,6144,6144,16384,2,8,4,1,power_law_1.01,12.56940155029297
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,128,7168,2048,8,384,1,8,balanced,0.5295199950536092
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,4096,1536,8,128,1,8,power_law_1.2,3.289683151245117
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,80,4096,1536,8,128,1,8,balanced,0.13711466391881308
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,6144,6144,16384,2,8,1,1,balanced,13.542315165201822
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,96,4096,1536,8,128,1,8,balanced,0.13938132921854654
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,80,6144,2048,8,256,2,1,power_law_1.2,1.0696191787719727
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,96,6144,2048,8,256,2,1,power_law_1.2,1.103116798400879
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,6144,16384,2,8,1,1,balanced,17.3973871866862
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,128,6144,2048,8,256,2,1,power_law_1.2,1.1408255577087403
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,160,6144,2048,8,256,2,1,power_law_1.2,1.156595230102539
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,192,6144,2048,8,256,2,1,power_law_1.2,1.1850751876831054
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,256,6144,2048,8,256,2,1,power_law_1.2,1.2284864425659179
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,32,7168,2048,8,256,16,1,balanced,0.20645866791407266
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,48,7168,2048,8,256,16,1,balanced,0.20694933334986368
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,64,7168,2048,8,256,16,1,balanced,0.207914670308431
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,320,6144,2048,8,256,2,1,power_law_1.2,1.3130751609802247
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,384,6144,2048,8,256,2,1,power_law_1.2,1.3435071945190429
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,512,6144,2048,8,256,2,1,power_law_1.2,1.426598358154297
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,768,6144,2048,8,256,2,1,power_law_1.2,1.5626560211181642
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,160,7168,2048,8,384,1,8,balanced,0.5432586669921875
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,192,7168,2048,8,384,1,8,balanced,0.5503253142038981
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,256,7168,2048,8,384,1,8,balanced,0.561631997426351
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,320,7168,2048,8,384,1,8,balanced,0.5755573511123657
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1024,6144,2048,8,256,2,1,power_law_1.2,1.7655424118041991
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,384,7168,2048,8,384,1,8,balanced,0.5891520182291666
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,512,7168,2048,8,384,1,8,balanced,0.6126453479131063
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,6144,16384,2,8,1,1,balanced,26.345296223958332
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1536,6144,2048,8,256,2,1,power_law_1.2,2.121075248718262
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,128,4096,1536,8,128,1,8,balanced,0.15075733264287314
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2048,6144,2048,8,256,2,1,power_law_1.2,2.439219284057617
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,3072,6144,2048,8,256,2,1,power_law_1.2,3.100281524658203
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4096,6144,2048,8,256,2,1,power_law_1.2,3.722195053100586
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,1,6144,2560,8,160,2,1,balanced,0.07688533266385396
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,6144,6144,2048,8,256,2,1,power_law_1.2,4.94824333190918
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,8192,6144,2048,8,256,2,1,power_law_1.2,6.172524642944336
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16384,6144,16384,2,8,1,1,balanced,34.73355611165365
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,160,4096,1536,8,128,1,8,balanced,0.15499732891718546
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,192,4096,1536,8,128,1,8,balanced,0.15877866744995117
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,256,4096,1536,8,128,1,8,balanced,0.1667840083440145
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,768,7168,2048,8,384,1,8,balanced,0.7058560053507487
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,320,4096,1536,8,128,1,8,balanced,0.17493333419164023
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,12288,6144,2048,8,256,2,1,power_law_1.2,8.558777618408204
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,384,4096,1536,8,128,1,8,balanced,0.1824693282445272
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1024,7168,2048,8,384,1,8,balanced,0.7419892946879069
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,bfloat16,512,4096,1536,8,128,1,8,balanced,0.19613866011301676
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1536,7168,2048,8,384,1,8,balanced,0.8182346820831299
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,2048,7168,2048,8,384,1,8,balanced,0.8874239921569824
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,3072,7168,2048,8,384,1,8,balanced,1.0336639881134033
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,4096,7168,2048,8,384,1,8,balanced,1.177018642425537
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,6144,7168,2048,8,384,1,8,balanced,1.470805327097575
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,80,7168,2048,8,256,16,1,balanced,0.390064001083374
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,96,7168,2048,8,256,16,1,balanced,0.3936053514480591
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,128,7168,2048,8,256,16,1,balanced,0.3983680009841919
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,160,7168,2048,8,256,16,1,balanced,0.40159467856089276
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,16384,6144,2048,8,256,2,1,power_law_1.2,10.892326354980469
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,2,6144,2560,8,160,2,1,balanced,0.10076266527175903
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8_block,4,6144,2560,8,160,2,1,balanced,0.17897067467371622
