framework,framework_version,system,model,attn_tp,moe_tp,ep,num_slots,gemm_quant,moe_quant,attn_quant,kv_quant,phase,batch_size,new_tokens,past_kv,layer_type,layer_index,measured_layer_count,layer_multiplier,latency_ms,rms_latency_ms,rms_kernel_count,includes_moe,moe_weight_mode,latency_source,physical_gpus,max_num_seqs,max_num_batched_tokens,vllm_config_hash
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,16,1,16384,dense,0,64,64,62.5284646715348,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,16,1,32768,dense,0,64,64,39.517840331730746,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,32,1,8192,dense,0,64,64,56.789805026104055,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,32,1,16384,dense,0,64,64,57.535122653159,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,32,1,32768,dense,0,64,64,60.086623028231166,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,64,1,8192,dense,0,64,64,58.29210331042608,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,2,1,1,,bf16,bf16,bf16,bf16,gen,64,1,16384,dense,0,64,64,57.993865998772286,0.0,0,False,dense,schedule_to_update,1,256,2048,4ab23597c7fb8376
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,1,dense,0,64,64,5.530279994010925,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,16,dense,0,64,64,5.576056003570557,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,128,dense,0,64,64,5.592847943305969,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,256,dense,0,64,64,5.680168032646179,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,512,dense,0,64,64,5.696448087692261,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,1024,dense,0,64,64,5.70740807056427,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,2048,dense,0,64,64,5.74893593788147,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,1,1,4096,dense,0,64,64,5.739695906639099,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,1,dense,0,64,64,5.681151866912842,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,16,dense,0,64,64,5.707880020141602,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,128,dense,0,64,64,5.716679930686951,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,256,dense,0,64,64,5.714792013168335,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,512,dense,0,64,64,5.724392056465149,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,1024,dense,0,64,64,5.760735988616943,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,2048,dense,0,64,64,5.792479991912842,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,2,1,4096,dense,0,64,64,5.906320095062256,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,1,dense,0,64,64,5.700663924217224,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
