phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
mixed,sweep,1385,6455747604434466821,0,8191,4,0,1,1,1024,1024.000,57344,23,0,0,332.725
mixed,sweep,1386,6455747604434466821,0,8188,5,1023,4,4,8193,2048.250,49152,19,0,0,311.419
mixed,sweep,1387,6455747604434466821,0,8184,5,2043,8,8,15365,1920.625,37888,15,0,0,458.154
mixed,sweep,1388,6455747604434466821,0,8180,5,2035,12,12,23565,1963.750,29696,13,0,0,179.121
mixed,sweep,1389,6455747604434466821,0,8176,3,999,16,16,32793,2049.562,22528,10,0,0,310.205
mixed,sweep,1390,6455747604434466821,0,8174,4,983,18,18,41001,2277.833,13312,6,0,0,330.130
mixed,sweep,1391,6455747604434466821,0,8171,5,1989,21,21,48187,2294.619,8192,2,0,0,310.693
mixed,sweep,1392,6455747604434466821,0,8167,5,944,25,25,57424,2296.960,0,0,0,0,290.706
mixed,sweep,1393,6455747604434466821,0,8163,3,919,29,29,65641,2263.483,0,0,0,0,175.907
mixed,sweep,1394,6455747604434466821,0,134,1,3962,31,31,70790,2283.548,0,0,0,0,36.641
decode,sweep,1395,6455747604434466821,0,0,0,0,32,32,74917,2341.156,0,0,0,0,27.501
decode,sweep,1396,6455747604434466821,0,0,0,0,32,32,74949,2342.156,0,0,0,0,15.553
decode,sweep,1397,6455747604434466821,0,0,0,0,32,32,74981,2343.156,0,0,0,0,45.460
decode,sweep,1398,6455747604434466821,0,0,0,0,32,32,75013,2344.156,0,0,0,0,40.856
decode,sweep,1399,6455747604434466821,0,0,0,0,32,32,75045,2345.156,0,0,0,0,14.745
decode,sweep,1400,6455747604434466821,0,0,0,0,32,32,75077,2346.156,0,0,0,0,14.728
decode,sweep,1401,6455747604434466821,0,0,0,0,32,32,75109,2347.156,0,0,0,0,15.973
decode,sweep,1402,6455747604434466821,0,0,0,0,32,32,75141,2348.156,0,0,0,0,15.207
decode,sweep,1403,6455747604434466821,0,0,0,0,32,32,75173,2349.156,0,0,0,0,16.240
decode,sweep,1404,6455747604434466821,0,0,0,0,32,32,75205,2350.156,0,0,0,0,15.117
decode,sweep,1405,6455747604434466821,0,0,0,0,32,32,75237,2351.156,0,0,0,0,15.812
decode,sweep,1406,6455747604434466821,0,0,0,0,32,32,75269,2352.156,0,0,0,0,16.007
decode,sweep,1407,6455747604434466821,0,0,0,0,32,32,75301,2353.156,0,0,0,0,17.007
