phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,4308,4386241938200856669,0,0,0,0,32,32,158369,4949.031,0,0,0,0,5.049
decode,real,4309,4386241938200856669,0,0,0,0,32,32,158401,4950.031,0,0,0,0,4.962
decode,real,4310,4386241938200856669,0,0,0,0,31,31,151853,4898.484,0,0,0,0,4.751
decode,real,4311,4386241938200856669,0,0,0,0,31,31,151884,4899.484,0,0,0,0,4.932
decode,real,4312,4386241938200856669,0,0,0,0,31,31,151915,4900.484,0,0,0,0,4.769
mixed,real,4313,4386241938200856669,0,8160,1,0,31,31,151946,4901.484,0,0,0,0,44.669
mixed,real,4314,4386241938200856669,0,3536,1,8160,31,31,151977,4902.484,0,0,0,0,43.973
mixed,real,4315,4386241938200856669,0,87,1,11696,31,31,152008,4903.484,0,0,0,0,17.047
decode,real,4316,4386241938200856669,0,0,0,0,32,32,163822,5119.438,0,0,0,0,5.610
decode,real,4317,4386241938200856669,0,0,0,0,32,32,163854,5120.438,0,0,0,0,4.820
decode,real,4318,4386241938200856669,0,0,0,0,32,32,163886,5121.438,0,0,0,0,4.868
decode,real,4319,4386241938200856669,0,0,0,0,32,32,163918,5122.438,0,0,0,0,4.836
decode,real,4320,4386241938200856669,0,0,0,0,32,32,163950,5123.438,0,0,0,0,4.886
decode,real,4321,4386241938200856669,0,0,0,0,32,32,163982,5124.438,0,0,0,0,4.849
decode,real,4322,4386241938200856669,0,0,0,0,32,32,164014,5125.438,0,0,0,0,4.993
decode,real,4323,4386241938200856669,0,0,0,0,32,32,164046,5126.438,0,0,0,0,4.794
decode,real,4324,4386241938200856669,0,0,0,0,32,32,164078,5127.438,0,0,0,0,4.932
decode,real,4325,4386241938200856669,0,0,0,0,32,32,164110,5128.438,0,0,0,0,4.855
decode,real,4326,4386241938200856669,0,0,0,0,32,32,164142,5129.438,0,0,0,0,4.900
decode,real,4327,4386241938200856669,0,0,0,0,32,32,164174,5130.438,0,0,0,0,4.923
decode,real,4328,4386241938200856669,0,0,0,0,32,32,164206,5131.438,0,0,0,0,5.054
decode,real,4329,4386241938200856669,0,0,0,0,31,31,162747,5249.903,0,0,0,0,5.078
decode,real,4330,4386241938200856669,0,0,0,0,31,31,162778,5250.903,0,0,0,0,4.907
mixed,real,4331,4386241938200856669,0,272,1,0,31,31,162809,5251.903,0,0,0,0,15.734
mixed,real,4332,4386241938200856669,0,195,1,272,31,31,162840,5252.903,0,0,0,0,16.704
decode,real,4333,4386241938200856669,0,0,0,0,32,32,163338,5104.312,0,0,0,0,5.588
decode,real,4334,4386241938200856669,0,0,0,0,32,32,163370,5105.312,0,0,0,0,4.894
decode,real,4335,4386241938200856669,0,0,0,0,32,32,163402,5106.312,0,0,0,0,4.918
decode,real,4336,4386241938200856669,0,0,0,0,32,32,163434,5107.312,0,0,0,0,4.829
decode,real,4337,4386241938200856669,0,0,0,0,32,32,163466,5108.312,0,0,0,0,4.899
decode,real,4338,4386241938200856669,0,0,0,0,32,32,163498,5109.312,0,0,0,0,4.880
decode,real,4339,4386241938200856669,0,0,0,0,32,32,163530,5110.312,0,0,0,0,4.968
decode,real,4340,4386241938200856669,0,0,0,0,32,32,163562,5111.312,0,0,0,0,4.731
decode,real,4341,4386241938200856669,0,0,0,0,32,32,163594,5112.312,0,0,0,0,4.819
decode,real,4342,4386241938200856669,0,0,0,0,32,32,163626,5113.312,0,0,0,0,4.897
decode,real,4343,4386241938200856669,0,0,0,0,32,32,163658,5114.312,0,0,0,0,4.909
decode,real,4344,4386241938200856669,0,0,0,0,32,32,163690,5115.312,0,0,0,0,4.885
decode,real,4345,4386241938200856669,0,0,0,0,32,32,163722,5116.312,0,0,0,0,4.895
decode,real,4346,4386241938200856669,0,0,0,0,32,32,163754,5117.312,0,0,0,0,4.865
decode,real,4347,4386241938200856669,0,0,0,0,32,32,163786,5118.312,0,0,0,0,4.881
decode,real,4348,4386241938200856669,0,0,0,0,32,32,163818,5119.312,0,0,0,0,4.838
decode,real,4349,4386241938200856669,0,0,0,0,32,32,163850,5120.312,0,0,0,0,4.816
decode,real,4350,4386241938200856669,0,0,0,0,32,32,163882,5121.312,0,0,0,0,4.918
decode,real,4351,4386241938200856669,0,0,0,0,32,32,163914,5122.312,0,0,0,0,4.878
decode,real,4352,4386241938200856669,0,0,0,0,32,32,163946,5123.312,0,0,0,0,5.002
decode,real,4353,4386241938200856669,0,0,0,0,32,32,163978,5124.312,0,0,0,0,5.015
decode,real,4354,4386241938200856669,0,0,0,0,32,32,164010,5125.312,0,0,0,0,4.850
decode,real,4355,4386241938200856669,0,0,0,0,32,32,164042,5126.312,0,0,0,0,4.846
decode,real,4356,4386241938200856669,0,0,0,0,32,32,164074,5127.312,0,0,0,0,4.870
decode,real,4357,4386241938200856669,0,0,0,0,32,32,164106,5128.312,0,0,0,0,4.874
decode,real,4358,4386241938200856669,0,0,0,0,32,32,164138,5129.312,0,0,0,0,4.852
decode,real,4359,4386241938200856669,0,0,0,0,32,32,164170,5130.312,0,0,0,0,4.879
decode,real,4360,4386241938200856669,0,0,0,0,32,32,164202,5131.312,0,0,0,0,4.886
decode,real,4361,4386241938200856669,0,0,0,0,32,32,164234,5132.312,0,0,0,0,4.861
decode,real,4362,4386241938200856669,0,0,0,0,32,32,164266,5133.312,0,0,0,0,4.882
decode,real,4363,4386241938200856669,0,0,0,0,32,32,164298,5134.312,0,0,0,0,4.923
decode,real,4364,4386241938200856669,0,0,0,0,32,32,164330,5135.312,0,0,0,0,4.791
decode,real,4365,4386241938200856669,0,0,0,0,32,32,164362,5136.312,0,0,0,0,4.919
decode,real,4366,4386241938200856669,0,0,0,0,32,32,164394,5137.312,0,0,0,0,4.840
decode,real,4367,4386241938200856669,0,0,0,0,32,32,164426,5138.312,0,0,0,0,4.918
decode,real,4368,4386241938200856669,0,0,0,0,31,31,161678,5215.419,0,0,0,0,5.007
decode,real,4369,4386241938200856669,0,0,0,0,31,31,161709,5216.419,0,0,0,0,4.947
decode,real,4370,4386241938200856669,0,0,0,0,31,31,161740,5217.419,0,0,0,0,4.861
mixed,real,4371,4386241938200856669,0,8160,1,0,31,31,161771,5218.419,0,0,0,0,45.008
mixed,real,4372,4386241938200856669,0,816,1,8160,31,31,161802,5219.419,0,0,0,0,42.091
mixed,real,4373,4386241938200856669,0,196,1,8976,31,31,161833,5220.419,0,0,0,0,17.211
decode,real,4374,4386241938200856669,0,0,0,0,32,32,171036,5344.875,0,0,0,0,5.602
decode,real,4375,4386241938200856669,0,0,0,0,32,32,171068,5345.875,0,0,0,0,4.865
decode,real,4376,4386241938200856669,0,0,0,0,32,32,171100,5346.875,0,0,0,0,4.823
decode,real,4377,4386241938200856669,0,0,0,0,32,32,171132,5347.875,0,0,0,0,4.888
decode,real,4378,4386241938200856669,0,0,0,0,32,32,171164,5348.875,0,0,0,0,4.904
decode,real,4379,4386241938200856669,0,0,0,0,32,32,171196,5349.875,0,0,0,0,4.971
decode,real,4380,4386241938200856669,0,0,0,0,32,32,171228,5350.875,0,0,0,0,4.872
decode,real,4381,4386241938200856669,0,0,0,0,32,32,171260,5351.875,0,0,0,0,4.940
decode,real,4382,4386241938200856669,0,0,0,0,32,32,171292,5352.875,0,0,0,0,4.873
decode,real,4383,4386241938200856669,0,0,0,0,32,32,171324,5353.875,0,0,0,0,4.852
decode,real,4384,4386241938200856669,0,0,0,0,32,32,171356,5354.875,0,0,0,0,4.922
decode,real,4385,4386241938200856669,0,0,0,0,32,32,171388,5355.875,0,0,0,0,4.859
decode,real,4386,4386241938200856669,0,0,0,0,32,32,171420,5356.875,0,0,0,0,4.912
decode,real,4387,4386241938200856669,0,0,0,0,32,32,171452,5357.875,0,0,0,0,4.942
decode,real,4388,4386241938200856669,0,0,0,0,32,32,171484,5358.875,0,0,0,0,4.882
decode,real,4389,4386241938200856669,0,0,0,0,32,32,171516,5359.875,0,0,0,0,4.883
decode,real,4390,4386241938200856669,0,0,0,0,32,32,171548,5360.875,0,0,0,0,4.843
decode,real,4391,4386241938200856669,0,0,0,0,32,32,171580,5361.875,0,0,0,0,4.910
decode,real,4392,4386241938200856669,0,0,0,0,32,32,171612,5362.875,0,0,0,0,4.948
decode,real,4393,4386241938200856669,0,0,0,0,32,32,171644,5363.875,0,0,0,0,4.895
decode,real,4394,4386241938200856669,0,0,0,0,32,32,171676,5364.875,0,0,0,0,4.886
decode,real,4395,4386241938200856669,0,0,0,0,32,32,171708,5365.875,0,0,0,0,4.933
decode,real,4396,4386241938200856669,0,0,0,0,32,32,171740,5366.875,0,0,0,0,4.873
decode,real,4397,4386241938200856669,0,0,0,0,32,32,171772,5367.875,0,0,0,0,4.960
decode,real,4398,4386241938200856669,0,0,0,0,32,32,171804,5368.875,0,0,0,0,4.891
decode,real,4399,4386241938200856669,0,0,0,0,32,32,171836,5369.875,0,0,0,0,4.912
decode,real,4400,4386241938200856669,0,0,0,0,32,32,171868,5370.875,0,0,0,0,4.940
decode,real,4401,4386241938200856669,0,0,0,0,32,32,171900,5371.875,0,0,0,0,4.898
decode,real,4402,4386241938200856669,0,0,0,0,32,32,171932,5372.875,0,0,0,0,4.952
decode,real,4403,4386241938200856669,0,0,0,0,32,32,171964,5373.875,0,0,0,0,4.883
decode,real,4404,4386241938200856669,0,0,0,0,32,32,171996,5374.875,0,0,0,0,5.053
decode,real,4405,4386241938200856669,0,0,0,0,32,32,172028,5375.875,0,0,0,0,4.889
decode,real,4406,4386241938200856669,0,0,0,0,32,32,172060,5376.875,0,0,0,0,4.944
decode,real,4407,4386241938200856669,0,0,0,0,32,32,172092,5377.875,0,0,0,0,4.939
decode,real,4408,4386241938200856669,0,0,0,0,32,32,172124,5378.875,0,0,0,0,4.980
decode,real,4409,4386241938200856669,0,0,0,0,32,32,172156,5379.875,0,0,0,0,4.801
decode,real,4410,4386241938200856669,0,0,0,0,32,32,172188,5380.875,0,0,0,0,5.094
decode,real,4411,4386241938200856669,0,0,0,0,32,32,172220,5381.875,0,0,0,0,4.915
decode,real,4412,4386241938200856669,0,0,0,0,32,32,172252,5382.875,0,0,0,0,5.045
decode,real,4413,4386241938200856669,0,0,0,0,32,32,172284,5383.875,0,0,0,0,4.890
decode,real,4414,4386241938200856669,0,0,0,0,32,32,172316,5384.875,0,0,0,0,4.857
decode,real,4415,4386241938200856669,0,0,0,0,32,32,172348,5385.875,0,0,0,0,4.946
decode,real,4416,4386241938200856669,0,0,0,0,32,32,172380,5386.875,0,0,0,0,4.872
decode,real,4417,4386241938200856669,0,0,0,0,32,32,172412,5387.875,0,0,0,0,4.913
decode,real,4418,4386241938200856669,0,0,0,0,32,32,172444,5388.875,0,0,0,0,4.879
decode,real,4419,4386241938200856669,0,0,0,0,32,32,172476,5389.875,0,0,0,0,5.076
decode,real,4420,4386241938200856669,0,0,0,0,32,32,172508,5390.875,0,0,0,0,4.922
decode,real,4421,4386241938200856669,0,0,0,0,32,32,172540,5391.875,0,0,0,0,4.935
decode,real,4422,4386241938200856669,0,0,0,0,32,32,172572,5392.875,0,0,0,0,4.923
decode,real,4423,4386241938200856669,0,0,0,0,32,32,172604,5393.875,0,0,0,0,4.939
decode,real,4424,4386241938200856669,0,0,0,0,32,32,172636,5394.875,0,0,0,0,4.904
decode,real,4425,4386241938200856669,0,0,0,0,32,32,172668,5395.875,0,0,0,0,4.856
decode,real,4426,4386241938200856669,0,0,0,0,32,32,172700,5396.875,0,0,0,0,5.030
decode,real,4427,4386241938200856669,0,0,0,0,32,32,172732,5397.875,0,0,0,0,4.903
decode,real,4428,4386241938200856669,0,0,0,0,32,32,172764,5398.875,0,0,0,0,4.944
decode,real,4429,4386241938200856669,0,0,0,0,32,32,172796,5399.875,0,0,0,0,4.818
decode,real,4430,4386241938200856669,0,0,0,0,32,32,172828,5400.875,0,0,0,0,4.931
decode,real,4431,4386241938200856669,0,0,0,0,32,32,172860,5401.875,0,0,0,0,4.832
decode,real,4432,4386241938200856669,0,0,0,0,32,32,172892,5402.875,0,0,0,0,4.874
decode,real,4433,4386241938200856669,0,0,0,0,32,32,172924,5403.875,0,0,0,0,4.903
decode,real,4434,4386241938200856669,0,0,0,0,32,32,172956,5404.875,0,0,0,0,4.896
decode,real,4435,4386241938200856669,0,0,0,0,32,32,172988,5405.875,0,0,0,0,4.937
decode,real,4436,4386241938200856669,0,0,0,0,32,32,173020,5406.875,0,0,0,0,4.968
decode,real,4437,4386241938200856669,0,0,0,0,32,32,173052,5407.875,0,0,0,0,4.797
decode,real,4438,4386241938200856669,0,0,0,0,32,32,173084,5408.875,0,0,0,0,5.045
decode,real,4439,4386241938200856669,0,0,0,0,32,32,173116,5409.875,0,0,0,0,4.851
decode,real,4440,4386241938200856669,0,0,0,0,32,32,173148,5410.875,0,0,0,0,4.979
decode,real,4441,4386241938200856669,0,0,0,0,32,32,173180,5411.875,0,0,0,0,4.861
decode,real,4442,4386241938200856669,0,0,0,0,32,32,173212,5412.875,0,0,0,0,4.875
decode,real,4443,4386241938200856669,0,0,0,0,32,32,173244,5413.875,0,0,0,0,4.963
