num_context_tokens,num_decode_tokens,latency_ms
0,32,12.881
0,32,12.933
0,32,12.929
0,32,12.894
0,32,12.888
0,32,12.942
0,32,12.868
0,32,12.871
0,32,12.923
0,32,12.894
0,32,13.076
0,31,12.687
0,31,12.800
603,31,28.775
0,32,12.866
0,32,12.986
0,32,12.893
0,32,12.928
0,32,12.846
0,32,12.838
0,32,12.804
0,32,12.854
0,32,12.809
0,32,12.847
0,32,12.796
0,32,12.865
0,32,12.791
0,32,12.815
0,32,12.855
0,32,12.821
0,32,12.827
0,32,12.857
0,32,12.810
0,32,12.879
0,32,12.825
0,32,12.829
0,32,12.820
0,32,12.883
0,32,12.805
0,32,12.803
0,32,12.854
0,32,12.814
0,32,12.840
0,32,12.831
0,32,12.836
0,32,12.844
0,32,12.831
0,32,12.855
0,32,12.840
0,31,12.878
0,31,12.798
3067,31,91.135
0,32,13.794
0,32,13.575
0,32,13.594
0,32,13.367
0,32,13.135
0,31,13.000
0,31,12.931
1208,31,41.214
0,32,12.918
0,32,13.155
0,32,13.067
0,32,13.060
0,32,13.013
0,32,12.957
0,32,12.889
0,32,12.881
0,32,12.897
0,32,12.900
0,32,12.848
0,32,12.919
0,32,12.843
0,32,12.892
0,32,12.887
0,32,12.940
0,32,12.789
0,32,12.920
0,32,12.989
0,31,12.717
0,31,12.766
256,31,17.688
0,32,12.844
0,32,12.763
0,32,12.824
0,32,12.816
0,32,12.816
0,32,12.815
0,32,12.786
0,32,12.852
0,32,12.791
0,32,12.808
0,32,12.809
0,32,12.777
0,32,12.823
0,32,12.801
0,32,12.838
0,32,12.800
0,32,12.825
0,32,12.815
0,32,12.775
0,32,12.824
0,32,12.793
0,32,12.839
0,32,12.783
0,32,12.857
0,32,12.784
0,32,12.826
0,32,12.796
0,32,12.811
0,32,12.821
0,32,12.840
0,32,12.801
0,32,12.809
0,32,12.825
0,32,12.824
0,32,12.814
0,32,12.800
0,32,12.867
0,32,12.796
0,32,12.789
0,32,12.806
0,32,12.806
0,32,12.851
0,32,12.793
0,32,12.816
0,32,12.818
0,32,12.807
0,32,12.812
0,32,12.801
0,32,12.838
0,32,12.842
0,32,12.779
0,32,12.823
0,32,12.810
0,32,12.893
0,32,12.807
0,32,12.785
0,32,12.822
0,32,12.817
0,32,12.846
0,32,12.883
0,32,12.766
0,32,12.815
0,32,12.826
0,32,12.837
0,32,12.832
0,32,12.846
0,32,12.788
0,32,12.862
0,32,12.819
0,32,12.849
0,32,12.855
0,32,12.788
0,32,12.825
0,32,12.799
0,32,12.841
0,32,12.843
0,32,12.822
0,32,12.831
0,32,12.845
0,32,12.847
0,32,12.848
0,32,12.807
0,32,12.822
0,32,12.868
0,32,12.825
0,32,12.818
0,32,12.821
0,32,12.844
0,32,12.847
0,32,12.827
0,32,12.838
0,32,12.839
0,32,12.814
0,32,12.866
0,32,12.838
0,32,12.828
0,32,12.823
0,32,12.951
0,31,12.731
0,31,12.777
3458,31,100.264
0,32,13.753
0,32,13.734
0,32,13.903
0,31,13.272
0,31,13.163
100,31,16.155
0,32,13.103
0,32,12.947
0,32,12.915
0,32,12.939
0,32,12.901
0,32,12.884
0,32,12.897
0,32,12.912
0,32,12.893
0,32,12.903
0,32,12.919
0,32,12.922
0,32,12.873
0,32,12.914
0,32,12.900
0,32,12.920
0,32,12.886
0,32,12.927
0,32,12.920
0,32,12.940
0,32,12.879
0,32,12.905
0,32,12.954
0,32,12.865
0,32,12.935
0,32,12.877
0,32,12.931
0,32,12.885
0,32,12.948
0,32,12.871
0,32,12.945
0,32,12.874
0,32,12.929
0,32,12.921
0,32,12.934
0,32,12.888
0,32,12.917
0,32,12.899
0,32,12.915
0,32,12.922
0,32,12.916
0,32,12.898
0,32,12.931
0,32,12.895
0,32,12.905
0,32,12.939
0,32,12.895
0,32,12.917
0,32,12.954
