phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,293,1531598463122823031,0,0,0,0,4,4,16399,4099.750,0,0,0,0,13.608
decode,sweep,294,1531598463122823031,0,0,0,0,3,3,12300,4100.000,0,0,0,0,13.369
decode,sweep,295,1531598463122823031,0,0,0,0,3,3,12303,4101.000,0,0,0,0,11.608
decode,sweep,296,1531598463122823031,0,0,0,0,2,2,8203,4101.500,0,0,0,0,11.615
decode,sweep,297,1531598463122823031,0,0,0,0,1,1,4102,4102.000,0,0,0,0,13.141
context,sweep,304,1531598463122823031,0,1024,1,0,0,0,0,0.000,0,0,0,0,81.084
decode,sweep,305,1531598463122823031,0,0,0,0,1,1,1024,1024.000,0,0,0,0,12.884
decode,sweep,306,1531598463122823031,0,0,0,0,1,1,1025,1025.000,0,0,0,0,9.856
decode,sweep,307,1531598463122823031,0,0,0,0,1,1,1026,1026.000,0,0,0,0,9.885
decode,sweep,308,1531598463122823031,0,0,0,0,1,1,1027,1027.000,0,0,0,0,9.944
decode,sweep,309,1531598463122823031,0,0,0,0,1,1,1028,1028.000,0,0,0,0,9.882
decode,sweep,310,1531598463122823031,0,0,0,0,1,1,1029,1029.000,0,0,0,0,9.849
decode,sweep,311,1531598463122823031,0,0,0,0,1,1,1030,1030.000,0,0,0,0,9.881
decode,sweep,312,1531598463122823031,0,0,0,0,1,1,1031,1031.000,0,0,0,0,9.950
decode,sweep,313,1531598463122823031,0,0,0,0,1,1,1032,1032.000,0,0,0,0,9.907
decode,sweep,314,1531598463122823031,0,0,0,0,1,1,1033,1033.000,0,0,0,0,9.870
decode,sweep,315,1531598463122823031,0,0,0,0,1,1,1034,1034.000,0,0,0,0,9.900
decode,sweep,316,1531598463122823031,0,0,0,0,1,1,1035,1035.000,0,0,0,0,9.968
decode,sweep,317,1531598463122823031,0,0,0,0,1,1,1036,1036.000,0,0,0,0,9.863
decode,sweep,318,1531598463122823031,0,0,0,0,1,1,1037,1037.000,0,0,0,0,9.901
decode,sweep,319,1531598463122823031,0,0,0,0,1,1,1038,1038.000,0,0,0,0,9.915
decode,sweep,320,1531598463122823031,0,0,0,0,1,1,1039,1039.000,0,0,0,0,9.959
decode,sweep,321,1531598463122823031,0,0,0,0,1,1,1040,1040.000,0,0,0,0,9.900
decode,sweep,322,1531598463122823031,0,0,0,0,1,1,1041,1041.000,0,0,0,0,9.916
decode,sweep,323,1531598463122823031,0,0,0,0,1,1,1042,1042.000,0,0,0,0,9.914
decode,sweep,324,1531598463122823031,0,0,0,0,1,1,1043,1043.000,0,0,0,0,10.064
decode,sweep,325,1531598463122823031,0,0,0,0,1,1,1044,1044.000,0,0,0,0,154.767
decode,sweep,326,1531598463122823031,0,0,0,0,1,1,1045,1045.000,4096,1,0,0,240.866
mixed,sweep,327,1531598463122823031,0,8191,6,0,1,1,1046,1046.000,0,0,0,0,307.066
mixed,sweep,328,1531598463122823031,0,5121,2,1023,6,6,8215,1369.167,0,0,0,0,275.059
decode,sweep,329,1531598463122823031,0,0,0,0,8,8,14365,1795.625,0,0,0,0,21.660
decode,sweep,330,1531598463122823031,0,0,0,0,8,8,14373,1796.625,0,0,0,0,12.695
decode,sweep,331,1531598463122823031,0,0,0,0,8,8,14381,1797.625,0,0,0,0,12.788
decode,sweep,332,1531598463122823031,0,0,0,0,8,8,14389,1798.625,0,0,0,0,12.807
decode,sweep,333,1531598463122823031,0,0,0,0,8,8,14397,1799.625,0,0,0,0,12.663
decode,sweep,334,1531598463122823031,0,0,0,0,8,8,14405,1800.625,0,0,0,0,12.778
decode,sweep,335,1531598463122823031,0,0,0,0,8,8,14413,1801.625,0,0,0,0,12.828
decode,sweep,336,1531598463122823031,0,0,0,0,7,7,13366,1909.429,0,0,0,0,12.986
decode,sweep,337,1531598463122823031,0,0,0,0,7,7,13373,1910.429,0,0,0,0,12.808
mixed,sweep,338,1531598463122823031,0,4096,1,0,7,7,13380,1911.429,0,0,0,0,108.714
decode,sweep,339,1531598463122823031,0,0,0,0,8,8,17483,2185.375,0,0,0,0,12.683
decode,sweep,340,1531598463122823031,0,0,0,0,8,8,17491,2186.375,0,0,0,0,12.958
decode,sweep,341,1531598463122823031,0,0,0,0,8,8,17499,2187.375,0,0,0,0,12.969
decode,sweep,342,1531598463122823031,0,0,0,0,8,8,17507,2188.375,0,0,0,0,12.993
decode,sweep,343,1531598463122823031,0,0,0,0,8,8,17515,2189.375,0,0,0,0,12.861
decode,sweep,344,1531598463122823031,0,0,0,0,8,8,17523,2190.375,0,0,0,0,12.886
decode,sweep,345,1531598463122823031,0,0,0,0,8,8,17531,2191.375,0,0,0,0,12.837
decode,sweep,346,1531598463122823031,0,0,0,0,8,8,17539,2192.375,0,0,0,0,13.015
decode,sweep,347,1531598463122823031,0,0,0,0,8,8,17547,2193.375,0,0,0,0,12.888
decode,sweep,348,1531598463122823031,0,0,0,0,8,8,17555,2194.375,0,0,0,0,13.055
decode,sweep,349,1531598463122823031,0,0,0,0,8,8,17563,2195.375,0,0,0,0,13.094
decode,sweep,350,1531598463122823031,0,0,0,0,8,8,17571,2196.375,0,0,0,0,13.284
decode,sweep,351,1531598463122823031,0,0,0,0,8,8,17579,2197.375,0,0,0,0,13.028
decode,sweep,352,1531598463122823031,0,0,0,0,8,8,17587,2198.375,0,0,0,0,13.102
decode,sweep,353,1531598463122823031,0,0,0,0,8,8,17595,2199.375,0,0,0,0,13.014
decode,sweep,354,1531598463122823031,0,0,0,0,8,8,17603,2200.375,0,0,0,0,13.008
decode,sweep,355,1531598463122823031,0,0,0,0,8,8,17611,2201.375,0,0,0,0,13.156
decode,sweep,356,1531598463122823031,0,0,0,0,8,8,17619,2202.375,0,0,0,0,13.130
decode,sweep,357,1531598463122823031,0,0,0,0,8,8,17627,2203.375,0,0,0,0,13.224
decode,sweep,358,1531598463122823031,0,0,0,0,8,8,17635,2204.375,0,0,0,0,14.138
mixed,sweep,359,1531598463122823031,0,1024,1,0,3,3,10320,3440.000,0,0,0,0,133.634
mixed,sweep,360,1531598463122823031,0,4096,1,0,2,2,5141,2570.500,0,0,0,0,341.262
mixed,sweep,361,1531598463122823031,0,7168,3,0,3,3,9239,3079.667,0,0,0,0,227.424
mixed,sweep,362,1531598463122823031,0,7168,3,0,6,6,16410,2735.000,0,0,0,0,251.543
decode,sweep,363,1531598463122823031,0,0,0,0,9,9,23584,2620.444,0,0,0,0,176.389
decode,sweep,364,1531598463122823031,0,0,0,0,9,9,23593,2621.444,0,0,0,0,18.121
decode,sweep,365,1531598463122823031,0,0,0,0,9,9,23602,2622.444,0,0,0,0,14.474
