framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.4677855968475342
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03279680013656616
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.4645887851715088
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03808639943599701
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.46326398849487305
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.46785922050476075
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05124480128288269
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.4694816112518311
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03384959995746613
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.036959999799728395
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.46941118240356444
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.03780480027198792
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.4670976161956787
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.051148802042007446
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.46743998527526853
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04343039989471435
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.4601920127868652
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.037545600533485414
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.46284799575805663
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05740159749984741
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.46930880546569825
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.043584001064300534
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4667776107788086
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.042182400822639465
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.467852783203125
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.038710400462150574
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.47252798080444336
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.04258880019187927
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.5226016044616699
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.05715519785881042
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.46578240394592285
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05397120118141174
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.48224639892578125
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0465472012758255
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.5028512001037597
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.070169597864151
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4680319786071777
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07039999961853027
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.464243221282959
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.051907199621200564
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.46971521377563474
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.053881597518920896
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.46669759750366213
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.47437119483947754
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.04883840084075928
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.05352640151977539
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.47019519805908205
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.06654080152511596
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.4624288082122803
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05306239724159241
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.47742400169372556
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.47304320335388184
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.09677760004997253
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.09648320078849792
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4709536075592041
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.06856319904327393
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.46442880630493166
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.46507840156555175
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.47531518936157224
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.054211199283599854
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.06958720088005066
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07479360103607177
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.47405438423156737
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.4651328086853027
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.09750720262527465
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.11745599508285523
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.4710303783416748
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.06810879707336426
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4734623908996582
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.17599040269851685
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.47076802253723143
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.17611839771270751
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4766240119934082
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.11537920236587525
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.4721663951873779
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.13447999954223633
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.468287992477417
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.0679423987865448
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4788544178009033
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.17139519453048707
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.46800642013549804
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4795423984527588
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.11996159553527833
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.47896318435668944
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3286623954772949
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.1974112033843994
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.47730560302734376
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.3284287929534912
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4756768226623535
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.19073599576950073
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.4839263916015625
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.25211200714111326
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.47746877670288085
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.10221760272979737
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5069983959197998
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.30142080783843994
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.48465919494628906
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.48798398971557616
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.19717760086059571
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6130080223083496
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.49080638885498046
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.49659199714660646
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.37582719326019287
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.6110911846160889
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5056032180786133
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.34950718879699705
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.5134975910186768
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.18346879482269288
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.5009344100952149
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.4824319839477539
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5659359931945801
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5675007820129394
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.5684832096099853
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.5688127994537353
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5695583820343018
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.36087679862976074
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.5723360061645508
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.9309823989868165
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.5994719982147216
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.2018176078796388
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.707263994216919
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.5685215950012207
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.33988800048828127
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.2058783531188966
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5686111927032471
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6799488067626953
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.746121597290039
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.118067169189453
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.7562304019927979
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7412511825561523
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.6922495841979981
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7497439861297608
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7461631774902344
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.8974431991577148
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.7435904026031495
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.3656928062438964
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.4038496017456055
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7421088218688965
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,2.412201690673828
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.314089584350586
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.8673983573913574
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.6323359966278076
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8192,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.1237983703613281
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8192,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.1126976013183594
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8192,16384,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.121433639526367
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,chunk_gated_delta_rule,context,2,8192,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.342080020904541
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8192,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.1258496284484862
vLLM,0.20.0,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8192,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.1133248329162597
