framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,16,1,1,2,0.3717
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,1,1,1,8,0.1239
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,64,1024,1,1,16,1.8327
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,1,1,1,2048,0.2530
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,1,1,1,2,0.1754
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,4,1,1,1024,0.2204
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,64,1,1,64,0.1914
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,4,1,1,2048,0.3455
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,8,1,1,65536,1.3683
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,4,1,1,65536,2.2969
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,1,1,1,64,0.1816
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,64,1,1,8,0.1673
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,4,1,1,64,0.1633
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,1024,1,1,2048,21.8491
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,8,1,1,2,0.1485
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,256,1,1,2,0.2341
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,2,1,1,2,0.1778
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,512,1,1,2048,1.5201
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,32,1,1,2,0.1629
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,1,1,1,128,0.1268
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,32,1,1,65536,16.3521
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,128,1,1,4096,1.4519
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,128,1,1,128,0.1889
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,64,1,1,16384,1.2891
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,8,1,1,1024,0.2362
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,2,1,1,65536,1.3934
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,8,1,1,1024,0.2178
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,16,1,1,16,0.1506
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,1,1,1,16384,0.2664
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,4,1,1,4096,0.2153
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,8,1,1,131072,1.3629
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,64,1,1,32,0.1522
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,128,1,1,2,0.1857
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,32,1,1,16,0.1768
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,64,1,1,2,0.1679
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,2,1,1,4,0.1384
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,64,128,1,1,8192,4.7617
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,32,1,1,16384,4.3878
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,32,1,1,8,0.1727
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,16,1,1,64,0.1486
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,4,1,1,32,0.1490
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,128,128,1,1,16384,17.9260
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,512,1,1,2048,1.3706
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,128,1,1,4,0.1880
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,8,64,1,1,4096,0.5091
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,512,1,1,4096,5.3185
