framework,framework_version,system,model,phase,tp_size,batch_size,seq_len_q,seq_len_kv_cache,latency_ms,rms_latency_ms,rms_kernel_count,source,measurement_mode,attribution_target
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,32,0.182496084274,0.00141870750654,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,32,0.304249261752,0.00274811093068,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4096,32,0.487130889343,0.00493260492624,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8192,32,0.930037610926,0.00916965715194,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1,64,0.0794444294028,0.000746248979487,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2,64,0.0812059122949,0.000690858963673,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4,64,0.0816363795691,0.000675848024905,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8,64,0.0817305723974,0.000675864642954,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,16,64,0.0820357968056,0.000642344957618,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,32,64,0.0825096281957,0.000642284589615,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,64,64,0.0846230529595,0.000650138172417,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,128,64,0.0973390567723,0.000701060685685,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,256,64,0.116168546776,0.000752531251137,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,512,64,0.13463904852,0.000932548659849,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,64,0.182364338184,0.00142560237954,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,64,0.304243167925,0.00274852263982,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4096,64,0.487108601672,0.00493692823262,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8192,64,0.929293716109,0.00918680859509,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1,128,0.0794959528249,0.000739725735619,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2,128,0.0827855294802,0.000679093934942,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4,128,0.0833286805744,0.000650982293469,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8,128,0.0834871836732,0.000669302183748,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,16,128,0.083873123695,0.000635789553647,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,32,128,0.0844580814758,0.000632441875295,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,64,128,0.0865624584344,0.000627774162927,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,128,128,0.0967309895362,0.000678635066629,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,256,128,0.115580889389,0.000753990780763,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,512,128,0.134182838335,0.000916011804583,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,128,0.181847532248,0.00142415556643,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,128,0.303811847906,0.00276997881986,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4096,128,0.486608849714,0.00493535148528,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8192,128,0.928792384061,0.00919194333067,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1,256,0.0798593142095,0.000739725558714,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2,256,0.0847026910147,0.000694780079715,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4,256,0.0851445487228,0.000661439436828,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8,256,0.0853846821487,0.000666696646959,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,16,256,0.0856406408128,0.000624589576059,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,32,256,0.086281930392,0.000627804902011,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,64,256,0.0884677474108,0.000630341981867,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,128,256,0.0986356868408,0.000685622271534,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,256,256,0.117362591136,0.000753883640725,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,512,256,0.135725241186,0.000928880338776,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,256,0.183407584197,0.0014428034936,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,256,0.305198381731,0.00275158163384,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4096,256,0.488202396618,0.00495385040105,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8192,256,0.932999016184,0.00920674135335,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1,512,0.0802494215347,0.000743639094877,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2,512,0.0880883512735,0.00068497536918,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4,512,0.0885571115322,0.000654234354951,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8,512,0.0888306124966,0.000670610533794,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,16,512,0.089148923035,0.00062854982485,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,32,512,0.0898002826572,0.000630408990473,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,64,512,0.0921965846419,0.000632961111697,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,128,512,0.102634072117,0.000697430615421,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,256,512,0.121311512272,0.00075888811741,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,512,512,0.139171989168,0.000916270966345,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,512,0.186617757501,0.00144041162434,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,512,0.308619992877,0.00276065758513,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4096,512,0.491201619522,0.00498117268575,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8192,512,0.93887730783,0.00924043805558,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1,1024,0.0807456540807,0.000740376811655,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2,1024,0.0949386152839,0.000681726459787,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,4,1024,0.0952256380561,0.000667984402951,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,8,1024,0.0954606817317,0.000676510716055,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,16,1024,0.0958713771968,0.000634456699602,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,32,1024,0.0966395631939,0.000633681941386,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,64,1024,0.0990304565831,0.000640199340882,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,128,1024,0.110041767039,0.000693130328808,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,256,1024,0.129393257742,0.000757095515233,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,512,1024,0.146340768406,0.000927292388497,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,1024,1024,0.193213504723,0.00142929064409,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,8,1,2048,1024,0.314846372194,0.00276351608172,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
