framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2,2,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6982719898223877
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2,2,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02725760042667389
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.7555552005767823
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.027238398790359497
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7066431999206543
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.027510398626327516
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.02736639976501465
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6184832096099854
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.02924799919128418
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.8126943588256836
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.027564799785614012
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6697984218597413
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.028883200883865357
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.2943519592285155
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.029382398724555968
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.028531199693679808
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4418367862701416
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6717216014862061
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.029206401109695433
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0297791987657547
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.0589568138122558
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.027884799242019653
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.146713638305664
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0295199990272522
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4075200080871582
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03035840094089508
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.665667200088501
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.029471999406814574
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.1630656242370605
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.029926401376724244
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4109216213226318
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.029155200719833373
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.159494400024414
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.03180800080299377
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6615359783172607
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.032313600182533264
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6386271953582764
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03540799915790558
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6123487949371338
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.035308799147605895
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.6684703826904297
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.035596799850463864
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,64,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.654259204864502
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,64,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03935360014438629
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,64,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6888959884643555
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,64,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03951359987258911
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,64,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.9158016204833984
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,64,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03989759981632233
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,64,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.771667194366455
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,64,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.04174720048904419
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,128,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4046879768371582
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,128,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.042371198534965515
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,128,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6904160022735596
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,128,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.04173760116100311
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,128,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4110591888427734
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,128,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.043663999438285826
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,128,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.6608384132385254
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,128,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.04398080110549927
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,256,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7941855907440185
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,256,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.052662402391433716
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,256,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6697440147399902
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,256,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.046172800660133365
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,256,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6956064224243164
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,256,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0540831983089447
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,256,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.525596809387207
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,256,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.053750401735305785
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,512,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7756927967071533
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,512,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.08872960209846496
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,512,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.0055871963500977
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,512,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.060038399696350095
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,512,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5397503852844239
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,512,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08072320222854615
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,512,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8122143745422363
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,512,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07841280102729797
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,1024,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7154975891113281
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1024,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.16429120302200317
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,1024,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5190752029418946
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1024,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.14739840030670165
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,1024,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5899231910705567
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1024,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.1053056001663208
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,1024,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8084575653076171
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,1024,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14246079921722413
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2048,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6845664024353028
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2048,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2989311933517456
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2048,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.46460800170898436
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2048,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.29352641105651855
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2048,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7694431781768799
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2048,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.19529600143432618
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,2048,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.7851071834564209
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,2048,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26746559143066406
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4096,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.8349216461181641
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4096,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5794911861419678
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4096,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5284192085266113
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4096,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6022848129272461
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4096,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6697696208953857
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4096,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.3659104108810425
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,4096,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8408415794372559
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,4096,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.49854397773742676
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8192,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.8714847564697266
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8192,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.1247455596923828
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8192,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6947840213775635
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8192,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.2183712005615235
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8192,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7132192134857178
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8192,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.710262393951416
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,8192,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9757216453552247
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,8192,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9737600326538086
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16384,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.74137282371521
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16384,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.2135520935058595
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16384,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.049612808227539
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16384,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,2.405446434020996
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16384,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.1664031982421874
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,16384,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.9486783981323242
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16384,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.385814380645752
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,16384,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.9116832733154296
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32768,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.759823989868164
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32768,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.6368607997894287
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32768,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.0746496200561524
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32768,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,4.438169479370117
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32768,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,3.8462432861328124
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32768,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,2.7537343978881834
vLLM,0.20.0,NVIDIA GB200,gdn,causal_conv1d_fn,context,1,32768,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.046352005004883
vLLM,0.20.0,NVIDIA GB200,gdn,chunk_gated_delta_rule,context,1,32768,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,4.792169570922852
