num_context_tokens,num_decode_tokens,latency_ms
8161,31,172.118
490,31,1567.756
0,32,13.453
0,32,19.503
0,32,13.317
0,32,13.258
0,32,13.238
0,32,19.465
0,32,13.322
0,32,19.356
0,32,13.245
0,32,13.099
0,32,19.378
0,32,13.270
0,32,13.245
0,32,19.540
0,32,13.316
0,32,13.322
0,32,19.177
0,32,13.207
0,32,13.351
0,32,13.341
0,32,13.163
0,32,13.236
0,32,13.291
0,32,13.379
0,32,13.220
0,32,13.352
0,32,13.138
0,32,19.261
0,32,19.358
0,32,19.358
0,32,13.284
0,32,13.283
0,32,19.340
0,32,13.225
0,32,13.314
0,32,13.244
0,32,13.239
0,32,13.294
0,31,13.172
0,31,13.105
8161,31,170.818
4929,31,119.261
0,32,13.230
0,32,13.239
0,32,13.494
0,31,12.862
0,31,13.098
105,31,18.638
0,32,13.045
0,31,13.161
0,31,13.245
239,31,27.845
0,32,19.319
0,32,12.928
0,32,13.098
0,32,13.175
0,32,12.989
0,32,13.053
0,32,19.179
0,32,19.283
0,32,13.126
0,32,13.167
0,32,13.132
0,32,13.080
0,32,12.969
0,32,12.995
0,32,13.213
0,32,13.224
0,32,19.139
0,32,13.116
0,32,19.258
0,32,19.335
0,32,19.075
0,32,13.116
0,32,13.109
0,32,19.039
0,32,13.023
0,32,13.048
0,32,13.144
0,32,13.142
0,32,13.112
0,32,13.166
0,32,19.400
0,32,13.173
0,32,19.105
0,32,19.284
0,32,19.238
0,32,19.366
0,32,13.187
0,32,19.208
0,32,13.129
0,32,13.004
0,32,19.135
0,32,13.086
0,32,13.063
0,32,13.263
0,32,12.962
0,32,13.084
0,32,13.195
0,31,13.191
0,31,13.172
293,31,29.150
0,32,19.337
0,32,13.285
0,32,13.138
0,32,13.160
0,32,13.151
0,32,13.195
0,32,13.058
0,32,13.203
0,32,13.209
0,32,13.139
0,32,13.009
0,32,13.068
0,32,13.190
0,32,13.083
0,32,12.996
0,32,13.002
0,32,13.324
0,32,13.007
0,32,13.035
0,32,13.132
0,32,13.051
0,32,19.325
0,32,13.028
0,32,13.197
0,32,13.025
0,32,13.275
0,32,13.047
0,32,19.333
0,32,13.302
0,32,13.146
0,32,13.231
0,32,19.450
