phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,3542,10096044999103070336,0,0,0,0,32,32,177333,5541.656,0,0,0,0,13.463
decode,real,3543,10096044999103070336,0,0,0,0,32,32,177365,5542.656,0,0,0,0,13.536
decode,real,3544,10096044999103070336,0,0,0,0,32,32,177397,5543.656,0,0,0,0,13.512
decode,real,3545,10096044999103070336,0,0,0,0,32,32,177429,5544.656,0,0,0,0,13.489
decode,real,3546,10096044999103070336,0,0,0,0,32,32,177461,5545.656,0,0,0,0,13.592
decode,real,3547,10096044999103070336,0,0,0,0,32,32,177493,5546.656,0,0,0,0,19.796
decode,real,3548,10096044999103070336,0,0,0,0,32,32,177525,5547.656,0,0,0,0,13.486
decode,real,3549,10096044999103070336,0,0,0,0,32,32,177557,5548.656,0,0,0,0,13.593
decode,real,3550,10096044999103070336,0,0,0,0,32,32,177589,5549.656,0,0,0,0,13.619
decode,real,3551,10096044999103070336,0,0,0,0,31,31,176749,5701.581,0,0,0,0,13.500
decode,real,3552,10096044999103070336,0,0,0,0,31,31,176780,5702.581,0,0,0,0,19.688
mixed,real,3553,10096044999103070336,0,2943,1,0,31,31,176811,5703.581,0,0,0,0,77.883
decode,real,3554,10096044999103070336,0,0,0,0,32,32,179785,5618.281,0,0,0,0,19.682
decode,real,3555,10096044999103070336,0,0,0,0,32,32,179817,5619.281,0,0,0,0,13.478
decode,real,3556,10096044999103070336,0,0,0,0,32,32,179849,5620.281,0,0,0,0,13.473
decode,real,3557,10096044999103070336,0,0,0,0,32,32,179881,5621.281,0,0,0,0,19.514
decode,real,3558,10096044999103070336,0,0,0,0,32,32,179913,5622.281,0,0,0,0,13.438
decode,real,3559,10096044999103070336,0,0,0,0,32,32,179945,5623.281,0,0,0,0,19.606
decode,real,3560,10096044999103070336,0,0,0,0,32,32,179977,5624.281,0,0,0,0,13.411
decode,real,3561,10096044999103070336,0,0,0,0,32,32,180009,5625.281,0,0,0,0,13.448
decode,real,3562,10096044999103070336,0,0,0,0,32,32,180041,5626.281,0,0,0,0,13.429
decode,real,3563,10096044999103070336,0,0,0,0,32,32,180073,5627.281,0,0,0,0,13.562
decode,real,3564,10096044999103070336,0,0,0,0,32,32,180105,5628.281,0,0,0,0,19.469
decode,real,3565,10096044999103070336,0,0,0,0,32,32,180137,5629.281,0,0,0,0,13.417
decode,real,3566,10096044999103070336,0,0,0,0,32,32,180169,5630.281,0,0,0,0,19.596
decode,real,3567,10096044999103070336,0,0,0,0,32,32,180201,5631.281,0,0,0,0,13.528
decode,real,3568,10096044999103070336,0,0,0,0,32,32,180233,5632.281,0,0,0,0,13.407
decode,real,3569,10096044999103070336,0,0,0,0,32,32,180265,5633.281,0,0,0,0,13.342
decode,real,3570,10096044999103070336,0,0,0,0,32,32,180297,5634.281,0,0,0,0,13.528
decode,real,3571,10096044999103070336,0,0,0,0,32,32,180329,5635.281,0,0,0,0,13.303
decode,real,3572,10096044999103070336,0,0,0,0,32,32,180361,5636.281,0,0,0,0,19.765
decode,real,3573,10096044999103070336,0,0,0,0,32,32,180393,5637.281,0,0,0,0,19.587
decode,real,3574,10096044999103070336,0,0,0,0,32,32,180425,5638.281,0,0,0,0,13.438
decode,real,3575,10096044999103070336,0,0,0,0,32,32,180457,5639.281,0,0,0,0,13.394
decode,real,3576,10096044999103070336,0,0,0,0,32,32,180489,5640.281,0,0,0,0,13.368
decode,real,3577,10096044999103070336,0,0,0,0,32,32,180521,5641.281,0,0,0,0,13.502
