framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,32,128,16,4,256,1,bfloat16,bfloat16,0,0.02502399931351344
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,4,8192,4,4,256,1,bfloat16,bfloat16,0,0.3363413413365682
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,64,512,2,2,128,1,bfloat16,bfloat16,0,0.027295999228954315
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,8,16384,64,1,256,1,bfloat16,bfloat16,0,31.541280110677082
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,4,8192,64,8,256,1,bfloat16,bfloat16,0,4.315216064453125
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,32,16,40,8,256,1,bfloat16,bfloat16,0,0.03249066571394602
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,4,2048,32,8,256,1,bfloat16,bfloat16,0,0.2023413379987081
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,2,16384,1,1,128,1,bfloat16,bfloat16,0,0.17267199357350668
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,32,1536,8,8,256,1,bfloat16,bfloat16,0,0.2628106673558553
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,1,1024,8,2,128,1,bfloat16,bfloat16,0,0.02110933264096578
VLLM,0.20.0,NVIDIA GB300,context_attention,vllm_flashinfer,256,64,16,8,128,1,bfloat16,bfloat16,0,0.10326932867368062
