framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,128,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.0738335609436036
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,128,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8986271858215332
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,256,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.1931008338928222
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,256,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.031328010559082
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,256,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.8585824012756348
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,256,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,2.337875175476074
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,256,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.8612223625183105
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,256,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.7080223083496093
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,256,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.1517024040222168
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,256,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.8760351181030273
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,512,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.5720704078674317
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,512,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.6872928619384766
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,512,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.66343994140625
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,512,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.6541664123535156
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,512,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,2.024643135070801
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,512,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.592524814605713
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,512,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,3.330108642578125
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,512,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,3.6308128356933596
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,1024,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,2.5166624069213865
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,1024,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,3.2458560943603514
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,1024,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,2.51975040435791
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,1024,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.581983947753906
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,1024,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,3.2429119110107423
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,1024,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,2.946793556213379
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,1024,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,7.126371002197265
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,1024,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,6.692713928222656
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,2048,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,4.429548645019532
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,2048,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,4.363404846191406
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,2048,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,6.399190521240234
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,2048,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,5.64318733215332
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,2048,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,6.436195373535156
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,2048,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,4.419823837280274
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,2048,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,13.013868713378907
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,2048,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,14.120066833496093
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,4096,262144,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,8.345075225830078
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,4096,262144,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,8.320333099365234
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,4096,262144,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,9.429001617431641
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,4096,262144,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,9.207622528076172
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,4096,262144,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,12.700787353515626
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,4096,262144,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,12.810771179199218
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,4096,262144,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,25.892922973632814
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,4096,262144,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,28.120584106445314
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,8192,524288,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,25.074794006347656
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,1,1,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7390463829040528
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1,1,1,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004476799815893173
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,2,1,2,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0048767998814582825
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,4,1,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.005206400156021118
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,64,8192,524288,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,24.883084106445313
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,8,1,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004720000177621841
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,16,1,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.005062400177121162
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,32,1,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004694399982690811
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,64,1,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.006310400366783142
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,128,1,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.006518399715423584
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,256,1,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.007532799988985062
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,512,1,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.010745599865913391
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1024,1,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.014947199821472168
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,1,1,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.49504961967468264
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,8192,524288,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,25.359510803222655
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,64,8192,524288,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,25.628921508789062
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0033472001552581785
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,2,1,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004790399968624115
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,4,1,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0047680001705884935
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,8,1,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0048767998814582825
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0042304001748561856
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,16,1,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.005052800104022026
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,2,1,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004966399818658829
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,32,1,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004620800167322159
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,4,1,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004652800038456917
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,64,1,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004873599857091904
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0050016000866889955
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,128,1,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.00660799965262413
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.005753599852323532
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,256,1,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008502399921417237
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,32,1,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006377600133419037
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,512,1,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.011286400258541107
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,64,1,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006252799928188324
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1024,1,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.014927999675273895
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,128,1,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006563200056552887
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,1,1,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.4670432090759277
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,1,1,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.025833600759506227
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,256,1,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.008297599852085114
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,512,1,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.010710400342941285
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1024,1,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.016582399606704712
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1,1,1,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004086399823427201
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,2,1,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004822399839758873
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004985599964857102
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,2,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6963136196136475
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,2,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.025561600923538208
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005248000100255013
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.005091200023889542
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0049472000449895855
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.006224000081419945
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,128,1,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.006588800251483918
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,4,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7499551773071289
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,4,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.027353599667549133
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,256,1,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.008508799970149994
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,512,1,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.011033599823713302
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_update,generation,1024,1,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.015027199685573579
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,1,1,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.49799361228942873
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,8,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6927775859832763
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,8,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.0270687997341156
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,16,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6448991775512696
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,16,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02776640057563782
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,32,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6735616207122803
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,32,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.033327999711036685
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,64,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7466271877288818
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,64,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.037699198722839354
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,128,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7514592170715332
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,128,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.04229759871959686
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,256,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7162176132202148
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,256,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.047577598690986635
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,512,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7667200088500976
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,512,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.06012480258941651
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,1024,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7697504043579102
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,1024,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.09336959719657897
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,2048,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7868031978607177
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,2048,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.17564799785614013
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,4096,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.810694408416748
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,4096,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.33197119235992434
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,8192,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6942080020904541
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,8192,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.630953598022461
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,16384,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.0289376258850098
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,16384,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.2317215919494628
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,32768,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.9219488143920899
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,1,32768,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,2.436227226257324
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,1,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6363743782043457
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,1,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.027059200406074523
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,2,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6464799880981446
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,2,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02515200078487396
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,4,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7569568157196045
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,4,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.025200000405311583
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7605823993682861
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02802239954471588
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6380703926086426
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.029043200612068176
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7621535778045654
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.033292800188064575
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6480095863342286
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.039612799882888794
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.677785587310791
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.042998400330543515
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7733471870422364
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.05178880095481873
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.656924819946289
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07598400115966797
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6752511978149414
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.13928960561752318
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.8008864402770997
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26100480556488037
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7294879913330078
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.4854911804199219
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,8192,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.1045056343078614
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,8192,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.9411935806274414
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16384,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.286473560333252
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,16384,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.8532896041870117
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32768,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.8823104858398438
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,2,32768,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,3.682828903198242
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,1,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6665376186370849
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,1,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.029366400837898255
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,2,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.659222412109375
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,2,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.0290336012840271
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,4,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.75447678565979
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,4,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.029827201366424562
