framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,8192,0.007408639788627625,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,8192,0.05325407981872558,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,16384,0.007381119728088378,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,16384,0.05358943939208984,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,32768,0.007398080229759216,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,32768,0.05115520000457764,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,65536,0.007535039782524108,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,65536,0.051217598915100096,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,131072,0.007713279724121095,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,131072,0.051832962036132815,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,262144,0.009796159863471984,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,262144,0.05230815887451172,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,524288,0.013561919927597046,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,524288,0.054903998374938964,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,1048576,0.02129215955734253,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,1048576,0.05278687953948975,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,2097152,0.03777215957641601,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,2097152,0.08151167869567871,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,4194304,0.04234432220458985,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,4194304,0.07552576065063477,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,8388608,0.05499711990356445,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,8388608,0.07974239826202392,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,16777216,0.08259743690490723,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,16777216,0.09602239608764648,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,33554432,0.14552831649780273,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,33554432,0.16893184661865235,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,67108864,0.26699840545654296,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,67108864,0.3108646392822266,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,134217728,0.5136675262451172,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,134217728,0.5954489517211914,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,268435456,0.979307861328125,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,268435456,1.1419261169433592,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,2,536870912,1.8485232543945311,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,2,536870912,2.166235198974609,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,128,0.007048959732055664,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,128,0.04273568153381348,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,256,0.007412160038948059,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,256,0.04309567928314209,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,512,0.007402880191802979,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,512,0.04458335876464844,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,1024,0.007388799786567687,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,1024,0.04346943855285644,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,2048,0.007255679965019227,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,2048,0.04419072151184082,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,4096,0.007579200267791748,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,4096,0.04419167995452881,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,8192,0.007660160064697266,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,8192,0.042803201675415035,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,16384,0.007430080175399781,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,16384,0.043755841255187986,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,32768,0.0076339197158813476,vllm_graph
