phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
decode,sweep,234,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.528
decode,sweep,235,6881790714010957325,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,5.938
decode,sweep,236,6881790714010957325,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,5.989
decode,sweep,237,6881790714010957325,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,5.950
decode,sweep,238,6881790714010957325,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,5.994
decode,sweep,239,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,5.979
decode,sweep,240,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.016
context,sweep,249,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.604
context,sweep,250,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,57.779
mixed,sweep,251,6881790714010957325,0,3696,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,58.633
mixed,sweep,252,6881790714010957325,0,400,1,3696,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,18.265
decode,sweep,253,6881790714010957325,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,7.094
decode,sweep,254,6881790714010957325,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,6.087
decode,sweep,255,6881790714010957325,0,0,0,0,0.000,2,8198,1.000,0,0,0.000,0,0,0.000,6.031
decode,sweep,256,6881790714010957325,0,0,0,0,0.000,2,8200,1.000,0,0,0.000,0,0,0.000,6.080
decode,sweep,257,6881790714010957325,0,0,0,0,0.000,2,8202,1.000,0,0,0.000,0,0,0.000,6.158
decode,sweep,258,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,6.025
decode,sweep,259,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.834
context,sweep,268,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,73.004
context,sweep,269,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.305
decode,sweep,270,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.518
mixed,sweep,271,6881790714010957325,0,3696,1,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,58.175
mixed,sweep,272,6881790714010957325,0,4096,2,3696,0.000,1,4098,0.000,3,12288,0.000,0,0,0.000,62.389
mixed,sweep,273,6881790714010957325,0,7792,3,3696,0.000,2,8195,2.250,1,4096,0.000,0,0,0.000,65.706
mixed,sweep,274,6881790714010957325,0,7664,4,7392,0.000,3,12293,2.889,0,0,0.000,0,0,0.000,55.158
mixed,sweep,275,6881790714010957325,0,4624,3,6864,0.000,5,20488,3.440,0,0,0.000,0,0,0.000,61.472
mixed,sweep,276,6881790714010957325,0,800,2,7392,0.000,6,24589,3.806,0,0,0.000,0,0,0.000,56.333
decode,sweep,277,6881790714010957325,0,0,0,0,0.000,7,28684,1.918,0,0,0.000,0,0,0.000,58.557
decode,sweep,278,6881790714010957325,0,0,0,0,0.000,7,28691,1.918,0,0,0.000,0,0,0.000,8.155
decode,sweep,279,6881790714010957325,0,0,0,0,0.000,7,28698,1.918,0,0,0.000,0,0,0.000,6.242
decode,sweep,280,6881790714010957325,0,0,0,0,0.000,6,24602,1.222,0,0,0.000,0,0,0.000,6.212
decode,sweep,281,6881790714010957325,0,0,0,0,0.000,5,20505,0.800,0,0,0.000,0,0,0.000,6.251
decode,sweep,282,6881790714010957325,0,0,0,0,0.000,3,12304,0.222,0,0,0.000,0,0,0.000,6.228
decode,sweep,283,6881790714010957325,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,5.938
context,sweep,292,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.606
context,sweep,293,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.364
decode,sweep,294,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.656
decode,sweep,295,6881790714010957325,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,5.926
decode,sweep,296,6881790714010957325,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,5.977
decode,sweep,297,6881790714010957325,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,6.000
decode,sweep,298,6881790714010957325,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,5.996
decode,sweep,299,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,5.988
decode,sweep,300,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.043
context,sweep,309,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,62.448
context,sweep,310,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,58.140
mixed,sweep,311,6881790714010957325,0,3696,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,56.392
mixed,sweep,312,6881790714010957325,0,400,1,3696,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,18.791
