num_context_tokens,num_decode_tokens,latency_ms
0,17,7.631
0,17,7.334
0,17,7.354
0,17,7.338
0,17,7.301
0,17,7.390
0,17,7.274
0,17,7.322
0,17,7.301
0,17,59.942
0,17,20.711
0,17,8.335
0,17,7.358
0,17,7.284
0,17,7.375
0,17,7.328
0,17,7.341
0,17,7.329
0,17,7.343
0,17,17.015
0,17,8.322
0,17,7.327
0,17,7.341
0,17,7.374
0,17,7.290
1056,17,55.326
430,17,22.056
0,18,8.537
0,18,7.310
0,18,7.375
0,18,7.292
0,18,7.601
0,18,7.374
0,18,7.274
0,18,7.349
0,18,7.333
0,18,7.344
0,18,7.597
0,18,7.324
0,18,7.357
0,18,7.336
0,18,7.350
0,18,7.280
0,18,7.358
0,18,7.324
0,18,7.324
0,18,7.319
0,18,7.340
0,18,7.292
0,18,7.367
0,18,7.371
0,18,7.301
0,18,7.345
0,18,7.299
0,18,7.331
0,18,7.363
0,18,7.273
0,18,7.351
0,18,7.363
0,18,7.278
0,18,7.292
0,18,7.346
0,18,7.310
0,18,7.370
0,18,7.268
0,18,7.350
0,18,7.296
0,18,7.347
0,18,7.344
0,18,7.337
0,18,7.271
0,18,61.012
0,18,56.967
0,18,19.205
0,18,8.857
0,18,7.373
0,18,7.369
0,18,7.310
0,18,7.342
0,18,7.352
0,18,7.350
0,18,7.390
0,18,7.302
0,18,7.355
0,18,7.355
0,18,7.351
0,18,7.341
0,18,7.666
0,18,7.340
0,18,7.613
0,18,7.353
0,18,7.365
0,18,7.369
0,18,7.329
0,18,7.668
0,18,7.461
0,17,7.226
0,17,7.358
0,17,18.405
0,17,8.342
0,17,7.298
0,17,7.328
0,17,7.307
0,17,7.321
0,17,7.267
0,17,7.344
0,17,7.351
0,17,7.629
0,17,7.309
0,17,7.305
0,17,7.305
0,17,7.608
0,17,7.351
0,17,7.295
0,17,7.341
0,17,16.887
0,17,8.311
0,17,7.321
0,17,7.358
0,17,7.321
0,17,7.306
0,17,7.329
0,17,7.316
0,17,7.351
0,17,7.292
0,17,7.635
0,17,7.315
0,17,7.320
0,17,7.301
0,17,7.319
0,17,7.336
0,17,7.348
0,17,7.323
0,17,7.310
0,17,7.353
0,17,7.305
0,17,7.330
0,17,7.347
0,17,7.309
