phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,341,9242928653772033172,0,0,0,0,8,8,18644,2330.500,0,0,0,0,14.866
decode,sweep,342,9242928653772033172,0,0,0,0,8,8,18652,2331.500,0,0,0,0,14.950
decode,sweep,343,9242928653772033172,0,0,0,0,7,7,16581,2368.714,0,0,0,0,14.849
decode,sweep,344,9242928653772033172,0,0,0,0,7,7,16588,2369.714,0,0,0,0,13.524
decode,sweep,345,9242928653772033172,0,0,0,0,5,5,11413,2282.600,0,0,0,0,107.842
mixed,sweep,346,9242928653772033172,0,6144,3,0,1,1,1054,1054.000,0,0,0,0,320.591
mixed,sweep,347,9242928653772033172,0,3072,2,0,3,3,6144,2048.000,0,0,0,0,297.610
mixed,sweep,348,9242928653772033172,0,6144,2,0,5,5,9219,1843.800,0,0,0,0,294.894
decode,sweep,349,9242928653772033172,0,0,0,0,7,7,15368,2195.429,0,0,0,0,169.435
decode,sweep,350,9242928653772033172,0,0,0,0,7,7,15375,2196.429,0,0,0,0,17.989
decode,sweep,351,9242928653772033172,0,0,0,0,7,7,15382,2197.429,0,0,0,0,14.578
decode,sweep,352,9242928653772033172,0,0,0,0,7,7,15389,2198.429,0,0,0,0,14.643
decode,sweep,353,9242928653772033172,0,0,0,0,7,7,15396,2199.429,0,0,0,0,14.721
decode,sweep,354,9242928653772033172,0,0,0,0,7,7,15403,2200.429,0,0,0,0,14.809
decode,sweep,355,9242928653772033172,0,0,0,0,7,7,15410,2201.429,0,0,0,0,14.860
decode,sweep,356,9242928653772033172,0,0,0,0,7,7,15417,2202.429,0,0,0,0,14.910
decode,sweep,357,9242928653772033172,0,0,0,0,7,7,15424,2203.429,0,0,0,0,14.768
decode,sweep,358,9242928653772033172,0,0,0,0,7,7,15431,2204.429,0,0,0,0,14.851
decode,sweep,359,9242928653772033172,0,0,0,0,7,7,15438,2205.429,0,0,0,0,14.863
decode,sweep,360,9242928653772033172,0,0,0,0,7,7,15445,2206.429,0,0,0,0,14.888
decode,sweep,361,9242928653772033172,0,0,0,0,7,7,15452,2207.429,0,0,0,0,14.859
decode,sweep,362,9242928653772033172,0,0,0,0,7,7,15459,2208.429,0,0,0,0,15.005
decode,sweep,363,9242928653772033172,0,0,0,0,7,7,15466,2209.429,0,0,0,0,14.972
decode,sweep,364,9242928653772033172,0,0,0,0,7,7,15473,2210.429,0,0,0,0,14.985
decode,sweep,365,9242928653772033172,0,0,0,0,7,7,15480,2211.429,0,0,0,0,14.944
decode,sweep,366,9242928653772033172,0,0,0,0,7,7,15487,2212.429,0,0,0,0,14.996
decode,sweep,367,9242928653772033172,0,0,0,0,7,7,15494,2213.429,0,0,0,0,15.123
decode,sweep,368,9242928653772033172,0,0,0,0,7,7,15501,2214.429,0,0,0,0,14.984
decode,sweep,369,9242928653772033172,0,0,0,0,7,7,15508,2215.429,0,0,0,0,15.029
decode,sweep,370,9242928653772033172,0,0,0,0,7,7,15515,2216.429,0,0,0,0,15.096
decode,sweep,371,9242928653772033172,0,0,0,0,7,7,15522,2217.429,0,0,0,0,15.095
decode,sweep,372,9242928653772033172,0,0,0,0,7,7,15529,2218.429,0,0,0,0,15.120
decode,sweep,373,9242928653772033172,0,0,0,0,7,7,15536,2219.429,0,0,0,0,15.027
decode,sweep,374,9242928653772033172,0,0,0,0,7,7,15543,2220.429,0,0,0,0,15.083
decode,sweep,375,9242928653772033172,0,0,0,0,7,7,15550,2221.429,0,0,0,0,15.080
decode,sweep,376,9242928653772033172,0,0,0,0,7,7,15557,2222.429,0,0,0,0,14.951
decode,sweep,377,9242928653772033172,0,0,0,0,7,7,15564,2223.429,0,0,0,0,13.520
decode,sweep,378,9242928653772033172,0,0,0,0,4,4,9334,2333.500,0,0,0,0,13.499
decode,sweep,379,9242928653772033172,0,0,0,0,2,2,6204,3102.000,0,0,0,0,11.653
