framework,framework_version,system,model,attn_tp,moe_tp,ep,num_slots,gemm_quant,moe_quant,attn_quant,kv_quant,phase,batch_size,new_tokens,past_kv,layer_type,layer_index,measured_layer_count,layer_multiplier,latency_ms,rms_latency_ms,rms_kernel_count,includes_moe,moe_weight_mode,latency_source,physical_gpus,max_num_seqs,max_num_batched_tokens,vllm_config_hash
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,4096,moe,0,43,43,7.44367981,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,8192,moe,0,43,43,7.509439945,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,16384,moe,0,43,43,7.617887974,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,4096,moe,0,43,43,7.422111988,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,8192,moe,0,43,43,7.470143795,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,16384,moe,0,43,43,7.553535938,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,4096,moe,0,43,43,8.084639549,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,8192,moe,0,43,43,8.12742424,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,16384,moe,0,43,43,8.281567574,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,2,2,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,64,1,4096,moe,0,43,43,8.580320358,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
